id,merchant_id,shopper_id,amount,created_at,completed_at
391,6,62,419.88,13/01/2018 11:24:00,15/01/2018 13:41:04
399,3,212,255.8,13/01/2018 19:00:00,16/01/2018 06:54:45
405,6,126,315.58,14/01/2018 00:36:00,15/01/2018 01:44:15
415,11,362,121.27,14/01/2018 06:36:00,15/01/2018 09:39:55
423,14,144,181.18,14/01/2018 11:24:00,15/01/2018 19:56:29
430,5,327,398.93,14/01/2018 15:36:00,17/01/2018 03:53:01
437,3,36,180.3,14/01/2018 19:48:00,16/01/2018 02:15:55
443,7,338,366.55,14/01/2018 23:24:00,16/01/2018 06:55:22
453,6,3,128.23,15/01/2018 05:33:00,17/01/2018 15:47:38
464,9,270,334.56,15/01/2018 12:20:00,17/01/2018 01:51:25
470,1,345,312.01,15/01/2018 16:02:00,17/01/2018 14:12:49
478,7,36,97.53,15/01/2018 20:58:00,18/01/2018 06:53:23
481,14,272,341.95,15/01/2018 22:49:00,17/01/2018 08:18:21
482,7,14,177.8,15/01/2018 23:26:00,17/01/2018 00:50:43
489,1,322,265.65,16/01/2018 03:51:00,18/01/2018 00:29:21
495,1,341,60.86,16/01/2018 07:09:00,17/01/2018 07:52:48
502,13,77,165.52,16/01/2018 11:00:00,18/01/2018 13:19:18
512,14,148,428.97,16/01/2018 16:30:00,17/01/2018 19:49:59
518,2,46,324.09,16/01/2018 19:48:00,18/01/2018 19:16:18
526,8,148,138.65,17/01/2018 00:42:00,18/01/2018 20:54:49
538,5,26,444.29,17/01/2018 09:06:00,19/01/2018 19:57:14
544,13,231,340.08,17/01/2018 13:18:00,19/01/2018 04:41:02
551,11,271,256.06,17/01/2018 18:12:00,18/01/2018 18:55:35
560,10,31,208.32,18/01/2018 00:48:00,20/01/2018 12:35:28
568,6,313,41.81,18/01/2018 07:12:00,20/01/2018 12:50:03
575,8,209,238.44,18/01/2018 12:48:00,19/01/2018 15:22:44
584,8,83,69.25,18/01/2018 20:00:00,21/01/2018 09:44:23
590,9,97,228.55,19/01/2018 00:32:00,21/01/2018 01:27:53
598,10,183,171.26,19/01/2018 04:48:00,20/01/2018 13:12:39
601,10,306,149.89,19/01/2018 06:24:00,20/01/2018 15:19:34
602,1,29,136.07,19/01/2018 06:56:00,21/01/2018 16:46:16
609,1,267,241.35,19/01/2018 10:40:00,20/01/2018 22:10:13
616,13,252,43.5,19/01/2018 14:24:00,21/01/2018 02:02:54
622,5,220,63.13,19/01/2018 17:36:00,22/01/2018 00:40:48
629,12,69,87.61,19/01/2018 21:20:00,21/01/2018 09:04:40
635,6,310,272.76,20/01/2018 01:22:00,21/01/2018 07:25:32
641,8,298,419.76,20/01/2018 05:28:00,22/01/2018 01:15:19
648,4,81,34.64,20/01/2018 10:15:00,21/01/2018 16:15:37
656,5,17,79.71,20/01/2018 15:43:00,23/01/2018 09:49:11
665,5,146,346.95,20/01/2018 21:52:00,23/01/2018 13:22:09
674,3,160,415.22,21/01/2018 07:12:00,22/01/2018 12:00:10
681,6,171,375.87,21/01/2018 15:36:00,23/01/2018 06:37:26
687,8,183,239.36,21/01/2018 22:48:00,24/01/2018 15:57:35
699,4,41,75,22/01/2018 13:12:00,24/01/2018 07:03:09
706,14,210,360.69,22/01/2018 21:36:00,25/01/2018 12:29:37
715,10,214,335.19,23/01/2018 06:25:00,24/01/2018 10:10:04
721,9,344,339.67,23/01/2018 11:55:00,26/01/2018 04:58:08
722,2,146,94.22,23/01/2018 12:50:00,26/01/2018 04:56:17
731,13,273,235.4,23/01/2018 21:05:00,25/01/2018 02:15:32
737,4,199,92.45,24/01/2018 02:18:00,25/01/2018 14:47:44
743,12,347,355.56,24/01/2018 06:54:00,26/01/2018 06:16:03
751,8,190,283.83,24/01/2018 13:02:00,26/01/2018 20:36:36
758,2,148,415.33,24/01/2018 18:24:00,27/01/2018 06:29:43
764,5,103,130.28,24/01/2018 23:00:00,27/01/2018 00:12:29
773,13,136,287.53,25/01/2018 04:16:00,26/01/2018 21:48:23
782,6,57,253.01,25/01/2018 09:04:00,27/01/2018 12:38:14
789,5,154,297.48,25/01/2018 12:48:00,27/01/2018 21:16:56
796,9,51,424.25,25/01/2018 16:32:00,27/01/2018 23:44:39
805,5,400,375.29,25/01/2018 21:20:00,27/01/2018 03:04:55
812,9,155,178.78,26/01/2018 01:39:00,28/01/2018 03:54:25
820,11,191,70.1,26/01/2018 06:03:00,28/01/2018 21:19:23
826,1,266,129.48,26/01/2018 09:21:00,28/01/2018 00:02:21
835,14,156,87.91,26/01/2018 14:18:00,28/01/2018 00:33:18
841,9,220,433.54,26/01/2018 17:36:00,28/01/2018 21:02:53
842,12,322,386.5,26/01/2018 18:09:00,27/01/2018 21:58:25
851,9,258,78.32,26/01/2018 23:06:00,29/01/2018 09:47:27
858,11,201,277.59,27/01/2018 03:06:00,29/01/2018 21:05:37
864,1,40,433,27/01/2018 06:12:00,29/01/2018 14:07:28
871,5,239,333.87,27/01/2018 09:49:00,28/01/2018 21:40:39
877,9,310,46.49,27/01/2018 12:55:00,29/01/2018 11:10:10
887,6,373,151.42,27/01/2018 18:05:00,29/01/2018 17:58:02
895,2,124,211.08,27/01/2018 22:13:00,29/01/2018 12:18:28
902,4,20,43.98,28/01/2018 02:44:00,29/01/2018 06:41:21
908,7,320,373.4,28/01/2018 06:50:00,30/01/2018 13:55:04
916,14,391,120.33,28/01/2018 12:18:00,29/01/2018 15:06:35
923,11,212,291.2,28/01/2018 17:05:00,30/01/2018 03:16:11
929,11,7,217.25,28/01/2018 21:11:00,30/01/2018 20:11:48
939,5,364,442.67,29/01/2018 05:06:00,30/01/2018 06:39:41
945,13,27,383.85,29/01/2018 10:12:00,30/01/2018 19:38:01
952,9,117,54.69,29/01/2018 16:09:00,31/01/2018 08:19:30
959,6,73,69.88,29/01/2018 22:06:00,01/02/2018 03:57:05
961,2,301,301.19,29/01/2018 23:48:00,01/02/2018 04:59:03
962,3,46,126.28,30/01/2018 00:32:00,31/01/2018 04:32:47
970,11,113,372.85,30/01/2018 04:48:00,31/01/2018 07:19:45
976,7,162,198.44,30/01/2018 08:00:00,02/02/2018 02:29:43
983,13,75,123.58,30/01/2018 11:44:00,01/02/2018 22:42:53
992,3,323,342.92,30/01/2018 16:32:00,01/02/2018 06:00:29
998,9,307,345.41,30/01/2018 19:44:00,02/02/2018 00:29:02
1006,3,279,447.66,31/01/2018 00:00:00,02/02/2018 07:15:54
1021,13,127,47.05,31/01/2018 09:30:00,01/02/2018 10:30:15
1028,5,50,146.57,31/01/2018 13:56:00,02/02/2018 20:27:40
1034,1,326,436.42,31/01/2018 17:44:00,01/02/2018 19:41:36
1042,5,94,240.01,31/01/2018 22:48:00,03/02/2018 09:17:40
1048,14,91,341.6,01/02/2018 02:25:00,02/02/2018 19:41:21
1057,12,169,427.38,01/02/2018 06:46:00,03/02/2018 20:13:13
1067,12,303,317.57,01/02/2018 11:36:00,03/02/2018 16:41:09
1074,10,391,366.92,01/02/2018 14:59:00,03/02/2018 10:59:25
1081,10,265,413.59,01/02/2018 18:22:00,04/02/2018 10:39:47
1082,7,253,154.41,01/02/2018 18:51:00,03/02/2018 00:24:48
1090,7,94,192.91,01/02/2018 22:43:00,03/02/2018 23:46:28
1096,13,89,74.29,02/02/2018 03:48:00,03/02/2018 11:26:26
1102,4,82,348.35,02/02/2018 09:30:00,03/02/2018 17:05:45
1111,6,36,320,02/02/2018 18:03:00,04/02/2018 01:57:19
1117,14,10,89.1,02/02/2018 23:45:00,05/02/2018 15:19:08
1123,10,109,135.01,03/02/2018 04:06:00,05/02/2018 16:52:29
1130,8,257,200.01,03/02/2018 08:53:00,04/02/2018 22:52:40
1138,12,87,303.59,03/02/2018 14:21:00,05/02/2018 16:09:38
1146,6,89,102.98,03/02/2018 19:49:00,06/02/2018 00:44:37
1153,8,60,44.51,04/02/2018 00:37:00,05/02/2018 07:10:53
1159,13,190,199.38,04/02/2018 04:19:00,06/02/2018 01:56:45
1165,4,300,385.86,04/02/2018 08:01:00,07/02/2018 02:18:31
1169,14,318,81.68,04/02/2018 10:29:00,07/02/2018 01:52:20
1171,8,125,448.91,04/02/2018 11:43:00,05/02/2018 17:29:25
1191,8,11,216.39,05/02/2018 00:34:00,06/02/2018 16:33:45
1201,4,42,234.77,05/02/2018 06:14:00,07/02/2018 21:56:03
1202,10,4,338.58,05/02/2018 06:48:00,07/02/2018 10:12:00
1210,13,345,134.37,05/02/2018 11:20:00,06/02/2018 19:51:19
1216,14,14,371.43,05/02/2018 14:44:00,08/02/2018 08:56:19
1222,13,163,428.61,05/02/2018 18:08:00,08/02/2018 10:31:07
1229,1,350,28.06,05/02/2018 22:06:00,08/02/2018 01:51:24
1239,13,279,73.93,06/02/2018 04:19:00,07/02/2018 14:22:58
1245,6,48,94.23,06/02/2018 08:01:00,07/02/2018 21:22:56
1255,5,31,142.77,06/02/2018 14:11:00,08/02/2018 22:37:00
1261,12,222,192.75,06/02/2018 17:53:00,08/02/2018 20:24:49
1268,10,319,434.58,06/02/2018 22:12:00,08/02/2018 06:04:32
1275,6,303,236.19,07/02/2018 03:00:00,08/02/2018 13:54:52
1283,7,240,128.8,07/02/2018 07:48:00,09/02/2018 17:51:04
1290,12,71,196.9,07/02/2018 12:00:00,08/02/2018 13:48:09
1299,1,226,107.13,07/02/2018 17:24:00,09/02/2018 17:38:58
1305,13,229,41.65,07/02/2018 21:00:00,09/02/2018 12:58:35
1313,4,333,333.76,08/02/2018 03:16:00,09/02/2018 08:04:03
1321,2,338,207.42,08/02/2018 09:48:00,10/02/2018 16:44:06
1323,8,64,270.79,08/02/2018 11:26:00,10/02/2018 16:51:22
1332,12,163,68.31,08/02/2018 18:47:00,11/02/2018 12:00:09
1338,8,295,112.23,08/02/2018 23:41:00,10/02/2018 17:25:32
1346,1,12,87.89,09/02/2018 05:20:00,10/02/2018 08:22:24
1353,12,93,72.97,09/02/2018 10:00:00,11/02/2018 21:53:08
1360,6,125,272.08,09/02/2018 14:40:00,11/02/2018 10:31:11
1367,11,211,25.97,09/02/2018 19:20:00,12/02/2018 00:18:09
1375,8,185,378.32,10/02/2018 00:34:00,12/02/2018 05:40:19
1381,5,266,83.64,10/02/2018 03:58:00,12/02/2018 20:51:22
1390,5,208,137.75,10/02/2018 09:04:00,11/02/2018 09:11:07
1397,13,297,149.27,10/02/2018 13:02:00,12/02/2018 08:57:43
1404,14,224,256.5,10/02/2018 17:00:00,13/02/2018 04:05:27
1410,10,89,40.36,10/02/2018 20:24:00,12/02/2018 07:03:54
1418,6,267,147.14,11/02/2018 01:32:00,13/02/2018 00:33:10
1427,5,335,117.87,11/02/2018 08:26:00,12/02/2018 13:45:20
1433,12,261,339.54,11/02/2018 13:02:00,13/02/2018 06:22:31
1441,9,365,220.43,11/02/2018 19:10:00,12/02/2018 20:08:23
1442,2,159,266.49,11/02/2018 19:56:00,14/02/2018 09:48:16
1449,3,123,412.16,12/02/2018 00:58:00,13/02/2018 22:48:27
1456,10,242,205.66,12/02/2018 04:21:00,14/02/2018 07:21:53
1463,6,143,142.99,12/02/2018 07:44:00,14/02/2018 09:43:09
1472,11,197,383.94,12/02/2018 12:05:00,14/02/2018 04:21:28
1479,9,100,251.92,12/02/2018 15:28:00,15/02/2018 03:28:49
1488,3,76,339.33,12/02/2018 19:49:00,13/02/2018 22:44:15
1497,7,333,108.38,13/02/2018 00:37:00,14/02/2018 20:02:06
1503,14,275,381.54,13/02/2018 04:19:00,14/02/2018 08:12:27
1512,9,174,381.25,13/02/2018 09:52:00,14/02/2018 22:11:33
1522,13,196,219.45,13/02/2018 16:02:00,15/02/2018 19:18:29
1529,3,168,75.83,13/02/2018 20:21:00,15/02/2018 10:23:01
1536,10,230,255.36,14/02/2018 01:50:00,16/02/2018 20:00:54
1544,7,80,172.48,14/02/2018 09:10:00,15/02/2018 09:57:15
1552,12,263,174.81,14/02/2018 16:30:00,17/02/2018 08:10:37
1559,7,189,30.64,14/02/2018 22:55:00,16/02/2018 18:35:44
1561,2,349,437.22,15/02/2018 00:57:00,17/02/2018 18:06:43
1562,1,54,346.8,15/02/2018 01:54:00,16/02/2018 09:03:03
1569,3,328,56.93,15/02/2018 08:33:00,16/02/2018 19:49:54
1575,13,221,224.39,15/02/2018 14:15:00,16/02/2018 14:51:47
1581,2,174,216.84,15/02/2018 19:57:00,18/02/2018 05:11:53
1589,5,256,178.23,16/02/2018 02:32:00,18/02/2018 08:01:52
1598,7,22,284.84,16/02/2018 08:14:00,18/02/2018 07:41:39
1606,11,192,142.49,16/02/2018 13:18:00,18/02/2018 18:27:34
1614,4,128,421.24,16/02/2018 18:22:00,18/02/2018 22:01:16
1620,5,341,446.22,16/02/2018 22:10:00,18/02/2018 04:57:07
1627,13,360,194.91,17/02/2018 02:25:00,19/02/2018 19:02:04
1634,14,284,340.99,17/02/2018 05:48:00,18/02/2018 09:14:52
1641,3,96,359.26,17/02/2018 09:11:00,18/02/2018 19:45:26
1647,4,181,450.04,17/02/2018 12:05:00,19/02/2018 00:57:58
1655,3,120,31.67,17/02/2018 15:57:00,20/02/2018 01:31:21
1664,11,346,248.67,17/02/2018 20:18:00,18/02/2018 21:28:31
1673,9,366,98.47,18/02/2018 02:24:00,20/02/2018 12:14:01
1681,10,91,421.84,18/02/2018 12:00:00,19/02/2018 13:57:44
1682,10,182,73.67,18/02/2018 13:12:00,20/02/2018 23:02:58
1689,3,112,440.35,18/02/2018 21:36:00,21/02/2018 11:02:13
1697,7,98,366.75,19/02/2018 04:12:00,20/02/2018 22:53:14
1704,2,303,108.81,19/02/2018 09:06:00,21/02/2018 23:24:37
1712,4,209,402.68,19/02/2018 14:42:00,22/02/2018 05:38:55
1719,7,90,86.88,19/02/2018 19:36:00,21/02/2018 10:20:08
1727,1,375,246.73,20/02/2018 01:30:00,21/02/2018 11:07:00
1739,6,45,113.47,20/02/2018 10:30:00,21/02/2018 19:11:19
1746,6,47,284.13,20/02/2018 15:45:00,23/02/2018 00:52:18
1753,9,246,442.71,20/02/2018 21:00:00,22/02/2018 11:23:18
1763,9,258,279.92,21/02/2018 03:00:00,22/02/2018 16:02:35
1769,4,57,161.8,21/02/2018 06:00:00,23/02/2018 21:38:18
1776,13,61,426.6,21/02/2018 09:30:00,23/02/2018 01:52:47
1783,5,84,287.83,21/02/2018 13:00:00,23/02/2018 07:45:29
1791,1,149,248.06,21/02/2018 17:00:00,23/02/2018 19:40:18
1799,10,336,35.5,21/02/2018 21:00:00,24/02/2018 03:13:32
1801,7,250,70.31,21/02/2018 22:00:00,23/02/2018 21:07:47
1802,11,223,151.48,21/02/2018 22:30:00,24/02/2018 06:32:54
1810,11,378,63.2,22/02/2018 02:48:00,23/02/2018 06:32:21
1817,1,252,143.62,22/02/2018 06:04:00,23/02/2018 12:44:20
1825,2,141,228.3,22/02/2018 09:48:00,24/02/2018 04:36:19
1834,9,314,53.53,22/02/2018 14:00:00,24/02/2018 15:40:15
1842,10,230,202.36,22/02/2018 17:44:00,24/02/2018 17:32:10
1850,10,380,114.76,22/02/2018 21:28:00,24/02/2018 07:09:02
1857,10,353,420.24,23/02/2018 01:30:00,24/02/2018 23:00:53
1866,6,117,345.28,23/02/2018 06:00:00,25/02/2018 23:15:10
1873,4,256,399.66,23/02/2018 09:30:00,26/02/2018 02:17:32
1880,9,172,250.24,23/02/2018 13:00:00,26/02/2018 04:57:45
1886,4,397,139.89,23/02/2018 16:00:00,26/02/2018 03:15:30
1896,6,285,99.81,23/02/2018 21:00:00,25/02/2018 23:42:49
1907,10,335,343.55,24/02/2018 03:20:00,25/02/2018 19:05:33
1915,1,157,132.34,24/02/2018 08:40:00,26/02/2018 21:49:46
1921,11,205,336.02,24/02/2018 12:40:00,26/02/2018 14:04:00
1922,1,125,244.89,24/02/2018 13:20:00,26/02/2018 16:22:56
1929,5,357,93.08,24/02/2018 18:00:00,27/02/2018 04:13:50
1938,12,16,305.25,25/02/2018 00:00:00,27/02/2018 10:37:13
1945,4,372,403.82,25/02/2018 03:44:00,27/02/2018 15:37:08
1953,2,366,144.67,25/02/2018 08:00:00,27/02/2018 19:44:02
1959,13,46,301.22,25/02/2018 11:12:00,27/02/2018 19:19:31
1965,13,240,38.16,25/02/2018 14:24:00,28/02/2018 01:27:26
1973,1,260,307.69,25/02/2018 18:40:00,28/02/2018 12:53:10
1980,5,104,93.31,25/02/2018 22:24:00,27/02/2018 16:23:05
1986,13,77,374.53,26/02/2018 03:36:00,28/02/2018 14:08:33
1993,1,316,294.5,26/02/2018 12:00:00,28/02/2018 15:07:45
1999,8,122,266.89,26/02/2018 19:12:00,27/02/2018 20:07:24
2006,10,351,359.45,27/02/2018 02:39:00,01/03/2018 02:11:13
2017,7,194,268.65,27/02/2018 12:22:00,28/02/2018 20:09:33
2023,1,271,268.69,27/02/2018 17:40:00,01/03/2018 21:02:25
2029,11,37,341.47,27/02/2018 22:58:00,02/03/2018 15:36:01
2038,8,21,152.18,28/02/2018 03:44:00,01/03/2018 09:40:47
2041,13,300,240.63,28/02/2018 05:08:00,02/03/2018 23:13:20
2042,14,178,146.87,28/02/2018 05:36:00,02/03/2018 18:37:56
2050,12,79,349.74,28/02/2018 09:20:00,02/03/2018 10:11:53
2058,6,378,323.13,28/02/2018 13:04:00,01/03/2018 13:50:30
2064,13,137,45.63,28/02/2018 15:52:00,01/03/2018 22:28:34
2073,6,393,39.6,28/02/2018 20:04:00,03/03/2018 14:15:20
2083,11,365,255.47,01/03/2018 02:51:00,02/03/2018 18:15:44
2089,14,55,261.8,01/03/2018 08:33:00,03/03/2018 07:40:47
2099,13,396,450.89,01/03/2018 18:03:00,03/03/2018 23:55:08
2105,11,61,301.62,01/03/2018 23:45:00,03/03/2018 06:51:43
2114,10,345,205.53,02/03/2018 08:15:00,04/03/2018 08:51:29
2121,8,21,90.62,02/03/2018 14:40:00,05/03/2018 06:29:08
2128,12,186,57.45,02/03/2018 21:05:00,04/03/2018 03:57:45
2135,3,239,187.93,03/03/2018 02:28:00,04/03/2018 06:01:01
2144,8,65,385.78,03/03/2018 08:01:00,05/03/2018 16:17:35
2151,6,125,186.31,03/03/2018 12:20:00,05/03/2018 23:19:11
2159,3,210,83.63,03/03/2018 17:16:00,05/03/2018 15:23:40
2161,7,54,312.21,03/03/2018 18:30:00,05/03/2018 22:16:37
2162,11,21,258.13,03/03/2018 19:07:00,05/03/2018 20:23:11
2173,5,106,208.53,04/03/2018 04:48:00,05/03/2018 14:49:15
2179,7,378,303.49,04/03/2018 12:00:00,05/03/2018 19:08:00
2186,12,240,73.05,04/03/2018 20:24:00,07/03/2018 08:55:42
2195,13,24,291.05,05/03/2018 03:30:00,07/03/2018 00:16:43
2204,2,343,200.8,05/03/2018 08:45:00,07/03/2018 17:39:05
2210,12,208,177.14,05/03/2018 12:15:00,07/03/2018 03:56:08
2222,7,28,357.31,05/03/2018 19:15:00,07/03/2018 10:12:01
2232,14,94,105.69,06/03/2018 00:58:00,08/03/2018 00:08:05
2239,9,8,248.82,06/03/2018 04:21:00,08/03/2018 16:42:37
2246,6,294,31.54,06/03/2018 07:44:00,08/03/2018 07:26:27
2255,14,214,336.52,06/03/2018 12:05:00,07/03/2018 19:50:16
2262,13,117,137.16,06/03/2018 15:28:00,09/03/2018 00:28:01
2271,12,231,212.5,06/03/2018 19:49:00,08/03/2018 07:50:09
2277,11,349,435.4,06/03/2018 22:43:00,08/03/2018 22:29:42
2281,9,361,233.66,07/03/2018 01:06:00,08/03/2018 03:05:59
2282,9,189,435.89,07/03/2018 01:39:00,09/03/2018 01:52:50
2289,8,316,263.55,07/03/2018 05:30:00,08/03/2018 07:56:50
2296,4,298,353.98,07/03/2018 09:21:00,08/03/2018 14:53:03
2306,14,327,140.58,07/03/2018 14:51:00,09/03/2018 20:32:11
2313,9,226,328.84,07/03/2018 18:42:00,09/03/2018 18:41:33
2321,11,311,239.41,07/03/2018 23:06:00,09/03/2018 19:27:15
2327,11,84,416.02,08/03/2018 02:30:00,09/03/2018 07:51:14
2335,5,357,182.18,08/03/2018 06:30:00,10/03/2018 11:33:15
2342,7,14,56.38,08/03/2018 10:00:00,10/03/2018 16:41:39
2348,5,165,37.27,08/03/2018 13:00:00,10/03/2018 05:23:29
2356,13,176,191.41,08/03/2018 17:00:00,09/03/2018 22:27:42
2363,12,351,286.96,08/03/2018 20:30:00,11/03/2018 00:18:49
2370,6,355,192.09,09/03/2018 00:00:00,10/03/2018 04:19:22
2379,1,352,411.3,09/03/2018 05:24:00,10/03/2018 14:11:34
2386,10,302,164.79,09/03/2018 09:36:00,12/03/2018 02:09:41
2392,1,191,167.19,09/03/2018 13:12:00,11/03/2018 14:50:48
2401,4,8,183.04,09/03/2018 18:36:00,11/03/2018 05:11:04
2402,13,105,129.62,09/03/2018 19:12:00,12/03/2018 09:59:50
2410,9,165,140.2,10/03/2018 00:00:00,12/03/2018 09:52:31
2417,6,19,200,10/03/2018 03:37:00,11/03/2018 14:04:25
2423,10,308,435.68,10/03/2018 06:43:00,11/03/2018 17:31:13
2432,6,222,86.14,10/03/2018 11:22:00,12/03/2018 23:04:59
2438,7,1,281.2,10/03/2018 14:28:00,11/03/2018 17:39:36
2446,1,68,199.69,10/03/2018 18:36:00,13/03/2018 11:41:37
2454,8,78,395.16,10/03/2018 22:44:00,13/03/2018 13:25:01
2460,5,376,43.89,11/03/2018 04:20:00,12/03/2018 04:24:58
2466,11,312,186.54,11/03/2018 10:50:00,13/03/2018 11:17:08
2473,12,58,75.27,11/03/2018 18:25:00,13/03/2018 06:42:18
2480,6,321,390.46,12/03/2018 01:02:00,14/03/2018 06:24:11
2488,8,297,99.12,12/03/2018 05:10:00,13/03/2018 05:53:42
2495,7,318,141.24,12/03/2018 08:47:00,15/03/2018 01:28:51
2502,9,63,51.15,12/03/2018 12:24:00,14/03/2018 07:00:08
2508,8,394,269.69,12/03/2018 15:30:00,15/03/2018 07:44:49
2516,14,246,183.78,12/03/2018 19:38:00,15/03/2018 10:30:35
2521,13,339,30.56,12/03/2018 22:13:00,14/03/2018 12:29:45
2522,10,96,424.42,12/03/2018 22:44:00,14/03/2018 19:51:19
2530,11,388,377.34,13/03/2018 03:00:00,15/03/2018 18:18:21
2536,3,398,251.57,13/03/2018 06:00:00,14/03/2018 10:17:29
2543,10,231,239.36,13/03/2018 09:30:00,15/03/2018 08:25:35
2555,10,302,223.16,13/03/2018 15:30:00,16/03/2018 08:13:55
2561,2,148,420.47,13/03/2018 18:30:00,16/03/2018 12:57:17
2567,14,36,398.26,13/03/2018 21:30:00,15/03/2018 21:46:30
2575,2,307,400.25,14/03/2018 03:06:00,15/03/2018 13:51:31
2582,12,396,433.81,14/03/2018 10:20:00,16/03/2018 12:30:19
2591,11,86,339.16,14/03/2018 19:38:00,15/03/2018 22:22:01
2599,3,82,167.52,15/03/2018 02:28:00,16/03/2018 09:43:12
2607,10,324,113.46,15/03/2018 07:24:00,17/03/2018 10:16:57
2614,11,135,183.72,15/03/2018 11:43:00,17/03/2018 03:04:42
2623,9,105,322.82,15/03/2018 17:16:00,17/03/2018 16:37:10
2630,10,215,431.13,15/03/2018 21:35:00,17/03/2018 22:17:09
2637,12,28,174.18,16/03/2018 03:16:00,18/03/2018 19:34:24
2641,12,25,249.06,16/03/2018 06:32:00,17/03/2018 11:18:56
2642,14,186,49.99,16/03/2018 07:21:00,18/03/2018 07:43:12
2649,7,294,235.47,16/03/2018 13:04:00,17/03/2018 17:32:27
2656,13,382,124.3,16/03/2018 18:47:00,18/03/2018 15:51:43
2663,2,211,71.45,17/03/2018 00:38:00,19/03/2018 03:52:51
2673,7,230,194.54,17/03/2018 06:58:00,19/03/2018 07:41:45
2681,3,128,227.69,17/03/2018 12:02:00,19/03/2018 08:02:49
2689,12,318,46.04,17/03/2018 17:06:00,19/03/2018 03:37:09
2698,12,133,425.81,17/03/2018 22:48:00,20/03/2018 05:54:01
2705,2,268,411.37,18/03/2018 03:12:00,20/03/2018 09:12:51
2713,9,167,212.66,18/03/2018 07:28:00,20/03/2018 15:17:01
2720,7,126,36.13,18/03/2018 11:12:00,20/03/2018 19:12:20
2726,5,59,201.19,18/03/2018 14:24:00,19/03/2018 21:53:59
2733,2,253,105.9,18/03/2018 18:08:00,20/03/2018 04:22:58
2744,3,335,291.39,19/03/2018 00:32:00,20/03/2018 14:08:29
2751,12,392,122.71,19/03/2018 04:16:00,20/03/2018 13:49:56
2759,2,173,446.21,19/03/2018 08:32:00,20/03/2018 12:59:22
2761,9,280,401.04,19/03/2018 09:36:00,21/03/2018 05:17:56
2762,12,142,229.19,19/03/2018 10:08:00,20/03/2018 18:21:49
2769,14,101,423.57,19/03/2018 13:52:00,22/03/2018 03:11:54
2775,13,321,330.7,19/03/2018 17:04:00,21/03/2018 14:46:28
2782,1,158,396.62,19/03/2018 20:48:00,21/03/2018 21:47:28
2790,11,394,203.89,20/03/2018 01:12:00,22/03/2018 15:50:38
2799,2,139,203.51,20/03/2018 06:36:00,22/03/2018 09:14:39
2806,4,241,192.16,20/03/2018 10:48:00,22/03/2018 15:24:54
2815,6,1,133.97,20/03/2018 16:12:00,23/03/2018 00:00:34
2822,7,99,173.99,20/03/2018 20:24:00,23/03/2018 05:43:43
2829,3,392,72.38,21/03/2018 00:30:00,22/03/2018 06:20:37
2836,12,243,441.51,21/03/2018 04:00:00,23/03/2018 22:04:41
2842,3,238,339.63,21/03/2018 07:00:00,23/03/2018 15:43:36
2848,1,251,100.5,21/03/2018 10:00:00,22/03/2018 14:17:12
2857,9,154,367.93,21/03/2018 14:30:00,23/03/2018 02:55:45
2863,1,238,89.62,21/03/2018 17:30:00,23/03/2018 17:41:35
2872,8,370,144.52,21/03/2018 22:00:00,23/03/2018 11:59:35
2879,13,96,101.94,22/03/2018 02:03:00,23/03/2018 16:22:45
2881,11,284,178.39,22/03/2018 03:25:00,23/03/2018 08:11:34
2882,8,22,281.11,22/03/2018 04:06:00,24/03/2018 11:33:42
2890,3,255,403.75,22/03/2018 09:34:00,24/03/2018 21:18:34
2901,12,26,435.45,22/03/2018 17:05:00,24/03/2018 10:17:38
2909,6,189,180.7,22/03/2018 22:33:00,24/03/2018 11:27:59
2918,7,86,300.22,23/03/2018 05:36:00,25/03/2018 20:54:16
2925,14,114,322.98,23/03/2018 11:12:00,26/03/2018 00:30:50
2936,5,9,256.66,23/03/2018 20:00:00,25/03/2018 10:12:59
2944,6,309,286,24/03/2018 01:48:00,25/03/2018 16:35:07
2950,14,317,35.24,24/03/2018 05:24:00,25/03/2018 08:43:24
2956,5,398,355.96,24/03/2018 09:00:00,25/03/2018 23:37:37
2964,4,69,245.18,24/03/2018 13:48:00,26/03/2018 14:59:17
2973,14,65,310.33,24/03/2018 19:12:00,27/03/2018 00:50:56
2979,5,99,433.96,24/03/2018 22:48:00,26/03/2018 09:27:45
2988,3,246,292.55,25/03/2018 04:47:00,26/03/2018 11:32:53
2994,7,207,111.23,25/03/2018 08:53:00,26/03/2018 09:24:09
3001,2,248,303.23,25/03/2018 13:40:00,27/03/2018 18:33:23
3002,12,214,239.86,25/03/2018 14:21:00,28/03/2018 06:38:16
3011,11,346,147.39,25/03/2018 20:30:00,27/03/2018 01:02:31
3017,11,120,115.62,26/03/2018 00:32:00,27/03/2018 14:36:58
3023,13,396,93.16,26/03/2018 03:44:00,28/03/2018 04:57:52
3032,10,310,52.13,26/03/2018 08:32:00,28/03/2018 19:25:35
3039,13,47,348.96,26/03/2018 12:16:00,28/03/2018 21:49:54
3045,13,166,198.1,26/03/2018 15:28:00,28/03/2018 18:36:07
3054,11,72,437.31,26/03/2018 20:16:00,28/03/2018 18:31:56
3061,10,304,409.24,27/03/2018 00:00:00,29/03/2018 12:28:45
3067,14,89,279.28,27/03/2018 03:12:00,28/03/2018 11:14:18
